EmployeeID,Age,TravelProfile,Department,HomeToWork,EducationField,Gender,HourlnWeek,Involvement,WorkLifeBalance,Designation,JobSatisfaction,ESOPs,NumCompaniesWorked,OverTime,SalaryHikelastYear,WorkExperience,LastPromotion,CurrentProfile,MaritalStatus,MonthlyIncome,Attrition
5114555,35,Rarely,Analytics,9,Other,Female,43,3,3,Manager,3,1,2,0,20,17,,11,Single,20809,0
5114556,,Rarely,Analytics,22,Engineer,Male,,4,1,Executive,5,0,0,0,19,2,0,0,M,17296,0
5114557,33,Rarely,Analytics,6,Statistics,Male,34,4,4,Senior Manager,2,1,4,0,20,9,1,2,Married,22119,0
5114558,20,Rarely,Analytics,28,Statistics,Female,59,1,1,Executive,2,0,2,1,18,2,1,,Single,18994,0
5114559,45,Rarely,Analytics,7,CA,Male,52,3,2,Manager,4,0,10,0,18,11,3,4,Single,21933,0
5114560,27,Yes,Analytics,14,CA,Male,62,3,5,Manager,5,0,2,1,19,6,,4,Divorsed,20741,0
5114561,36,Rarely,Analytics,3,Statistics,Female,53,3,3,Manager,4,0,9,1,16,18,5,12,Single,20410,0
5114562,42,Rarely,Analytics,9,CA,Male,67,4,3,Manager,4,1,7,1,21,9,2,3,Single,22032,0
5114563,,Rarely,Analytics,3,Other,Male,62,4,5,Executive,3,1,6,1,20,7,0,0,Single,17090,1
5114564,38,Rarely,Sales,3,Statistics,F,31,3,4,Manager,5,0,3,0,20,11,1,7,Married,21893,0
5114565,27,Yes,Analytics,8,CA,Female,60,4,1,Executive,3,1,2,1,20,9,2,8,Divorsed,18366,1
5114566,41,Rarely,Analytics,29,Statistics,F,60,4,4,AVP,4,1,0,0,28,21,0,10,Married,28570,0
5114567,41,Rarely,Analytics,8,CA,Female,42,3,2,Manager,3,0,6,0,19,8,2,1,Single,20003,0
5114568,20,No,Analytics,13,CA,Female,68,4,5,Executive,4,0,2,1,31,2,1,1,Single,17859,1
5114569,38,Rarely,Analytics,9,CA,Male,53,2,2,Manager,5,1,5,1,19,14,7,8,Married,21974,0
5114570,47,Yes,Sales,8,Marketing Diploma,Male,70,3,1,Manager,2,1,5,1,27,15,1,9,Single,21772,0
5114571,38,Rarely,Marketing,9,MBA,Male,65,3,5,Executive,5,1,5,1,28,8,1,3,M,18073,1
5114572,46,Rarely,Analytics,23,CA,Male,67,5,2,Senior Manager,5,1,3,1,24,25,1,8,Married,26851,0
5114573,,Yes,Analytics,19,CA,Female,73,3,3,Executive,2,1,1,0,18,8,1,7,Single,17153,0
5114574,35,Yes,Analytics,13,Statistics,Male,44,1,4,Manager,1,0,2,0,19,10,8,3,Married,20724,0
5114575,33,Rarely,Sales,10,Marketing Diploma,F,77,3,2,Manager,5,0,0,1,,6,0,3,Single,,1
5114576,32,Rarely,Sales,20,Statistics,Male,80,5,4,Senior Manager,3,1,3,0,18,10,0,2,Married,24610,0
5114577,19,No,Analytics,11,CA,Male,82,3,3,Executive,3,0,2,0,18,1,1,1,Single,17904,1
5114578,37,Rarely,Analytics,1,Engineer,F,59,3,5,Senior Manager,1,1,4,0,22,12,1,2,Single,22491,0
5114579,26,Rarely,Sales,7,Marketing Diploma,Male,59,4,3,Manager,5,1,2,0,18,6,1,4,Divorsed,20256,0
5114580,30,No,Sales,5,Statistics,Male,63,3,5,Manager,3,1,2,0,20,5,1,3,Married,20649,0
5114581,31,Rarely,Sales,7,CA,Female,65,4,4,Manager,4,1,2,1,18,,3,8,Married,21209,0
5114582,52,Rarely,Analytics,9,CA,Male,55,4,1,Manager,4,1,2,0,20,11,7,7,Divorsed,19941,1
5114583,40,Rarely,Analytics,5,CA,F,46,3,3,VP,3,0,1,0,19,21,9,9,Divorsed,34033,0
5114584,27,Rarely,Analytics,26,Statistics,Female,62,3,1,Executive,1,1,2,0,28,4,1,,M,18886,0
5114585,,Rarely,Sales,12,CA,Male,61,3,2,Executive,1,0,2,0,19,2,1,1,Single,17081,1
5114586,35,Yes,Sales,13,Other,Male,36,3,2,Manager,1,0,3,1,29,13,6,7,Single,19581,1
5114587,41,Rarely,Sales,28,Marketing Diploma,Male,59,4,1,Senior Manager,4,1,3,1,18,10,2,1,Single,25094,1
5114588,38,Yes,,3,Statistics,Male,42,3,5,Executive,2,1,1,1,28,1,0,0,Divorsed,16702,0
5114589,44,Rarely,Marketing,1,CA,Male,61,4,5,Senior Manager,5,1,9,0,19,24,3,6,Divorsed,25482,1
5114590,28,Yes,Analytics,,CA,Male,45,4,3,Executive,4,0,1,0,20,1,0,0,M,17596,1
5114591,35,Rarely,Sales,28,Statistics,Male,54,3,5,Manager,1,1,1,1,23,10,,7,Single,20813,1
5114592,35,Rarely,Analytics,19,Statistics,Male,48,1,5,Manager,5,0,1,0,16,16,1,10,Married,20208,0
5114593,28,Rarely,Analytics,8,Statistics,Female,57,3,5,Executive,4,0,2,1,18,5,2,3,Single,18478,0
5114594,37,Rarely,Analytics,1,Statistics,Male,51,4,3,Manager,3,1,1,0,23,7,0,7,Married,,0
5114595,49,Rarely,Analytics,7,Statistics,F,41,4,4,AVP,3,1,2,1,24,30,2,12,Married,28966,0
5114596,29,Rarely,Analytics,,Statistics,Male,76,3,2,Executive,4,1,0,0,28,6,0,4,Divorsed,17703,0
5114597,36,Rarely,Analytics,19,CA,Male,56,2,1,Executive,4,1,1,0,19,7,1,4,Divorsed,18426,0
5114598,35,Rarely,Sales,3,Marketing Diploma,Male,77,1,1,Manager,1,1,1,0,17,17,1,10,Married,25725,0
5114599,,Yes,Analytics,10,CA,Male,,3,5,Executive,2,1,1,1,17,4,1,2,Divorsed,17326,0
5114600,56,No,Analytics,5,CA,Male,42,4,3,AVP,5,1,8,0,21,32,7,3,Single,32756,0
5114601,29,Rarely,Analytics,8,Statistics,Male,52,3,3,Manager,2,0,1,1,16,6,1,0,Married,21623,0
5114602,46,Rarely,Sales,10,CA,Male,64,4,1,Senior Manager,2,1,1,0,21,9,4,7,Single,24619,1
5114603,38,Yes,Sales,24,CA,Female,56,3,1,Executive,2,0,6,0,21,11,1,,Divorsed,18973,0
5114604,23,Rarely,Analytics,6,Statistics,Female,36,3,2,Manager,3,0,1,1,25,5,1,3,Married,20171,1
5114605,48,Rarely,Analytics,12,Statistics,Female,66,3,2,Executive,3,1,5,0,18,8,3,1,Single,18105,0
5114606,37,Rarely,Analytics,3,Engineer,F,79,5,1,Senior Manager,5,1,3,1,27,18,8,8,Married,26252,0
5114607,31,Rarely,Sales,3,Statistics,Male,66,4,1,Manager,5,0,2,0,17,11,7,8,Married,25714,1
5114608,37,Rarely,Analytics,11,Statistics,F,42,1,2,Senior Manager,1,0,1,1,30,16,6,8,Married,28744,0
5114609,39,Rarely,Analytics,3,Statistics,F,53,3,2,Senior Manager,3,1,5,1,20,11,1,1,Single,23861,0
5114610,36,Yes,Analytics,21,Statistics,Male,62,3,4,Senior Manager,2,1,3,0,17,11,3,3,Single,25362,0
5114611,54,Rarely,Analytics,27,CA,Male,50,1,2,Senior Manager,1,0,4,0,,12,2,3,Married,23005,0
5114612,40,Rarely,Analytics,17,Statistics,F,54,3,1,Senior Manager,1,1,6,1,,18,3,3,Single,22945,0
5114613,32,No,Sales,5,Statistics,F,59,3,5,Senior Manager,3,0,2,1,25,11,10,7,Married,25852,0
5114614,25,Rarely,Sales,9,Statistics,Male,57,2,5,Manager,4,1,0,0,27,4,1,2,Divorsed,19851,0
5114615,32,No,Sales,23,Marketing Diploma,F,47,3,1,Manager,3,1,2,0,,10,1,1,Divorsed,22932,0
5114616,34,Yes,Analytics,11,Engineer,Male,62,4,4,Manager,3,1,1,0,19,8,7,7,Married,20063,0
5114617,26,Rarely,Analytics,3,CA,Female,42,3,5,Executive,4,1,2,0,24,3,3,2,Single,18096,0
5114618,25,Rarely,Sales,10,Statistics,Male,68,4,1,Executive,5,0,3,0,17,6,2,2,Married,19400,1
5114619,38,Yes,Analytics,30,Statistics,Female,,3,1,Manager,2,0,1,0,16,10,9,9,Single,17406,0
5114620,34,Yes,Analytics,32,CA,Female,56,4,3,Manager,3,0,2,0,28,15,4,9,Single,20508,1
5114621,50,Rarely,Analytics,23,CA,F,68,3,3,Manager,5,1,2,0,20,17,6,12,Married,22567,0
5114622,38,Rarely,Analytics,9,CA,Male,53,1,3,Manager,5,0,5,1,19,14,7,8,Married,21974,0
5114623,37,Rarely,Analytics,8,Statistics,F,44,3,2,Senior Manager,5,0,5,0,18,10,1,3,Married,24008,0
5114624,31,Rarely,Analytics,12,CA,Male,55,4,4,Executive,3,1,2,0,19,11,2,9,Single,18206,0
5114625,19,Rarely,Analytics,6,Statistics,Male,,3,4,Executive,3,0,2,0,19,1,1,1,Single,17420,1
5114626,38,Yes,Analytics,3,Statistics,Female,75,1,5,Manager,5,0,6,1,17,17,4,12,Single,20980,0
5114627,41,No,Analytics,3,Other,Female,62,4,1,Manager,3,0,2,1,22,10,0,7,Single,21811,0
5114628,46,Rarely,Analytics,3,Statistics,Male,51,3,3,AVP,3,1,6,0,18,26,0,1,Divorsed,32861,0
5114629,32,Rarely,Analytics,26,CA,Male,66,4,4,Manager,2,0,1,0,27,11,8,9,Divorsed,21582,0
5114630,33,Rarely,Sales,9,Statistics,Male,46,3,2,Manager,5,0,2,0,18,,2,2,Married,21392,0
5114631,50,Rarely,Analytics,10,Statistics,Male,,3,5,Executive,2,1,4,0,23,8,0,0,Divorsed,17380,0
5114632,34,Rarely,Analytics,1,CA,Male,64,3,1,Manager,4,1,1,0,20,5,1,3,Married,,0
5114633,30,No,Analytics,10,CA,Male,66,3,5,Manager,5,0,1,0,16,12,6,10,M,18072,0
5114634,48,Rarely,Sales,5,Statistics,F,49,1,3,AVP,4,0,7,0,20,30,2,3,Married,31972,0
5114635,56,Rarely,Marketing,29,MBA,Male,73,1,5,VP,4,0,5,1,24,36,2,5,Married,35636,0
5114636,52,Rarely,Sales,17,Statistics,Female,59,3,4,Manager,1,1,5,0,17,19,1,8,Married,20936,0
5114637,42,No,Sales,13,Statistics,Male,58,3,1,Manager,1,1,8,0,20,17,2,11,Single,22230,0
5114638,35,Rarely,Analytics,17,Statistics,F,61,4,5,Senior Manager,4,1,1,0,,11,3,3,Single,23606,0
5114639,44,Rarely,Analytics,10,Statistics,F,45,3,3,Senior Manager,5,1,9,0,22,11,1,1,Married,25985,0
5114640,22,Rarely,Analytics,16,CA,Female,59,3,2,Executive,2,1,1,0,20,1,0,0,Single,17871,0
5114641,42,Yes,Analytics,29,Engineer,Female,58,4,3,Manager,1,0,0,0,16,7,0,4,Married,19523,0
5114642,54,Rarely,Analytics,8,CA,F,68,3,1,Manager,1,1,4,0,20,14,1,7,Married,21854,0
5114643,30,Rarely,Sales,6,CA,Female,64,3,1,Manager,3,1,2,0,20,7,2,3,Married,21561,0
5114644,34,Rarely,Analytics,17,CA,Male,60,3,2,Executive,2,1,6,1,19,9,1,5,Divorsed,18436,1
5114645,43,Rarely,Analytics,16,Statistics,Male,65,4,2,AVP,3,1,1,0,29,14,6,11,Married,32603,0
5114646,35,Rarely,Analytics,1,Statistics,Female,40,1,3,Executive,3,0,3,0,18,7,2,2,Single,17506,0
5114647,42,Rarely,Sales,9,Statistics,F,77,3,4,Senior Manager,2,0,4,1,24,17,1,1,Single,29591,0
5114648,43,Rarely,Analytics,6,Statistics,Female,67,1,3,Manager,1,1,3,1,19,,2,4,Married,21231,0
5114649,41,No,Analytics,11,Statistics,Male,74,3,4,Manager,1,1,4,1,24,9,3,3,Married,20069,0
5114650,28,Rarely,Sales,10,Statistics,Male,62,3,2,Manager,1,1,1,0,21,7,0,7,Single,20253,0
5114651,35,Yes,Analytics,5,Other,Male,,4,4,Executive,1,0,1,0,18,2,2,2,M,17376,0
5114652,38,Rarely,Analytics,3,Statistics,Female,44,3,1,Executive,2,0,2,0,18,18,6,8,Single,18115,0
5114653,38,Rarely,Sales,6,Statistics,Male,59,3,5,Senior Manager,2,0,3,0,,13,2,4,Single,23428,0
5114654,29,Rarely,Analytics,9,CA,Male,79,4,2,Manager,1,0,1,1,20,10,1,2,Married,20056,0
5114655,31,Rarely,Analytics,12,Statistics,Male,,3,2,Executive,1,0,3,1,24,8,0,2,M,17356,0
5114656,22,Rarely,Analytics,9,CA,Female,,3,2,Executive,5,1,1,1,22,1,0,0,M,17398,1
5114657,32,Yes,Analytics,32,CA,Male,73,4,1,Executive,4,1,1,0,17,7,2,5,Single,19479,1
5114658,51,Rarely,Analytics,9,Statistics,Male,51,4,1,Senior Manager,4,0,5,0,21,16,4,7,Divorsed,27490,0
5114659,30,Rarely,Sales,3,CA,Female,50,4,1,Executive,3,1,7,1,25,6,1,,M,18800,1
5114660,34,Yes,Sales,7,Marketing Diploma,Female,,5,1,Executive,3,0,0,0,21,3,1,0,M,17351,1
5114661,,No,Analytics,10,CA,Male,,4,4,Executive,5,0,0,1,27,4,1,2,Single,17321,1
5114662,54,Rarely,Analytics,6,CA,Male,56,3,5,VP,5,1,4,0,16,24,1,2,Divorsed,34406,0
5114663,,Rarely,Marketing,4,MBA,Male,,3,1,Executive,4,1,3,1,16,7,0,3,M,17277,0
5114664,30,Rarely,Sales,17,Statistics,Male,66,3,4,Manager,3,1,8,0,20,4,2,2,Divorsed,20301,0
5114665,37,No,Analytics,21,Statistics,Male,80,3,4,Manager,1,1,3,0,26,19,1,10,Single,23779,0
5114666,,Rarely,Analytics,24,Statistics,Male,54,3,4,Executive,1,1,9,0,21,6,1,2,Single,17201,0
5114667,20,Yes,Analytics,7,Statistics,Female,66,4,3,Executive,1,1,1,1,23,1,1,0,Single,17926,1
5114668,61,Rarely,Analytics,4,CA,Male,64,5,5,Senior Manager,1,1,4,0,26,20,1,1,Married,26883,0
5114669,,Yes,Analytics,4,CA,Male,30,3,3,Executive,4,0,4,0,17,13,7,2,Single,17088,0
5114670,48,Rarely,Analytics,5,CA,F,54,3,5,AVP,3,1,4,0,25,27,6,7,Married,33169,0
5114671,26,Rarely,Analytics,3,Engineer,Male,53,3,4,Executive,2,1,5,0,17,8,1,3,Divorsed,19229,0
5114672,20,Yes,Sales,3,Engineer,,82,5,1,Executive,5,1,1,0,27,2,1,1,Single,18325,1
5114673,60,Yes,Sales,29,Marketing Diploma,F,80,4,5,Senior Manager,5,1,4,0,24,22,13,11,Divorsed,,0
5114674,36,Rarely,Sales,,Statistics,Male,70,3,1,Executive,1,0,3,1,26,7,1,2,Single,17644,0
5114675,42,Rarely,Sales,9,Marketing Diploma,Male,48,3,2,Manager,4,1,0,0,16,10,4,2,Divorsed,21825,0
5114676,50,Yes,Analytics,13,Statistics,F,37,3,2,VP,5,0,10,1,17,23,2,3,Single,34665,0
5114677,39,Rarely,Sales,5,Statistics,Female,47,4,3,Manager,3,1,4,0,19,17,5,9,Divorsed,20902,0
5114678,42,Rarely,Analytics,4,Statistics,Male,78,3,3,Executive,1,1,4,0,28,13,2,,M,18782,0
5114679,35,Yes,Sales,1,Statistics,Male,71,3,1,Senior Manager,5,0,1,0,27,9,1,8,Married,24069,0
5114680,23,Rarely,Analytics,6,Statistics,Female,36,3,3,Manager,3,0,1,1,25,5,1,3,Divorsed,20171,1
5114681,35,Yes,Sales,12,Marketing Diploma,Male,54,3,5,Manager,2,1,1,0,16,5,0,2,Married,19968,0
5114682,38,Yes,Analytics,13,CA,Male,63,3,1,Senior Manager,3,1,7,0,17,18,1,1,Married,26048,1
5114683,22,Rarely,Analytics,,Engineer,Male,80,3,3,Executive,1,0,0,0,19,3,2,1,M,17523,0
5114684,32,Rarely,Analytics,5,Statistics,Female,68,4,1,Manager,3,1,1,0,17,,6,8,Divorsed,21162,0
5114685,28,Yes,Marketing,25,MBA,Female,60,4,2,Executive,4,0,2,0,18,2,1,,M,18863,1
5114686,52,Rarely,Analytics,6,CA,F,70,3,1,AVP,4,1,4,0,24,22,2,1,Single,29734,0
5114687,35,Rarely,Analytics,,Statistics,Male,63,4,3,Executive,1,1,1,0,23,1,0,1,M,,0
5114688,32,Rarely,Analytics,9,CA,Female,61,1,1,Manager,3,1,5,0,17,9,1,3,Divorsed,20175,0
5114689,27,Rarely,Analytics,27,Engineer,,68,5,4,Executive,1,0,2,1,24,2,1,1,Single,18340,1
5114690,28,Rarely,Analytics,3,CA,Male,46,3,2,Executive,3,1,6,0,22,5,2,1,Single,19382,1
5114691,32,No,Sales,27,Marketing Diploma,Male,80,3,5,Manager,2,0,0,0,23,4,2,2,Divorsed,19465,0
5114692,47,Rarely,Sales,5,Marketing Diploma,F,71,3,3,AVP,5,0,9,0,29,29,16,10,Married,33048,0
5114693,46,Rarely,Sales,5,Engineer,Male,48,5,4,Manager,3,1,1,0,19,10,4,2,Single,22632,0
5114694,36,Rarely,Sales,10,Statistics,Female,57,3,2,Manager,1,0,2,1,17,,1,10,Married,21204,0
5114695,29,Yes,Analytics,3,CA,Male,47,4,4,Executive,4,0,2,0,21,2,1,1,M,18596,1
5114696,50,Rarely,Sales,29,Marketing Diploma,Male,39,4,3,Senior Manager,5,1,4,1,18,20,2,0,Married,25854,1
5114697,31,Rarely,Analytics,5,CA,F,54,4,3,Manager,2,1,6,1,,13,1,1,Single,22877,0
5114698,37,Rarely,Analytics,1,Statistics,Male,51,4,5,Manager,3,0,1,0,23,7,0,7,Married,20993,0
5114699,,Rarely,Sales,3,CA,Female,49,4,3,Executive,3,1,1,0,18,2,0,2,Single,17044,1
5114700,56,Yes,Analytics,21,CA,Male,64,3,5,Manager,4,1,4,1,20,18,7,8,Divorsed,22385,0
5114701,38,Rarely,Analytics,4,Statistics,F,58,4,1,Manager,1,0,2,0,19,15,4,12,Married,22474,0
5114702,41,Rarely,Analytics,7,CA,F,48,3,1,VP,3,1,2,0,20,22,10,10,Married,35033,0
5114703,23,Rarely,Analytics,9,CA,Male,63,4,5,Executive,3,0,1,1,16,5,1,,Single,18989,1
5114704,33,Yes,Sales,1,Statistics,Female,42,1,1,Manager,5,1,2,0,24,10,1,3,Married,20376,0
5114705,26,Yes,Sales,1,CA,Male,52,4,3,Manager,5,0,1,0,17,7,0,7,Single,19294,0
5114706,36,Rarely,Analytics,7,Statistics,Male,47,3,3,Executive,2,0,0,0,16,16,10,11,Divorsed,18210,0
5114707,40,Rarely,Analytics,27,Statistics,Male,54,3,5,Manager,1,1,8,0,19,19,2,8,Single,20108,0
5114708,23,No,Analytics,19,CA,Male,68,2,3,Executive,2,0,2,1,19,2,1,,M,18935,0
5114709,49,Yes,Analytics,29,Statistics,Male,67,4,3,Manager,5,1,3,0,25,20,1,3,Single,19284,1
5114710,41,Yes,Analytics,19,CA,Male,53,4,3,Manager,3,1,7,0,20,,1,1,Single,21094,0
5114711,48,Yes,Sales,6,CA,F,51,3,2,AVP,3,1,10,1,18,29,12,14,Married,29770,0
5114712,33,Rarely,Sales,10,Marketing Diploma,Male,69,3,5,Manager,1,1,5,0,18,8,1,4,Married,25204,0
5114713,35,Rarely,Analytics,23,Statistics,F,71,2,5,Senior Manager,4,1,7,0,23,10,6,2,Married,26996,0
5114714,42,Rarely,Analytics,5,Engineer,Male,58,3,2,VP,1,0,1,0,16,22,11,15,Married,34232,0
5114715,44,Rarely,Analytics,1,Statistics,Male,78,1,2,Manager,5,0,2,0,20,10,2,2,Married,20033,0
5114716,37,Rarely,Analytics,2,Statistics,Female,56,4,2,Manager,1,1,1,0,18,14,3,11,Married,21474,0
5114717,42,Rarely,Analytics,1,Statistics,Female,43,4,1,Manager,1,1,9,1,18,,0,2,Married,21062,0
5114718,37,Rarely,Analytics,5,CA,Male,81,3,5,Executive,3,0,5,0,27,17,4,10,Single,18519,0
5114719,46,Yes,Sales,29,Statistics,Female,82,3,3,Manager,5,0,3,0,20,6,1,1,Divorsed,20286,1
5114720,35,Rarely,Analytics,8,CA,F,47,4,2,Senior Manager,5,0,3,0,18,15,6,9,Single,27631,0
5114721,41,Yes,Sales,5,Marketing Diploma,Male,56,3,3,Manager,4,1,1,0,23,8,7,7,Single,24355,1
5114722,38,Rarely,Analytics,24,Statistics,Male,52,3,2,Manager,1,1,9,0,19,10,,2,Married,20745,0
5114723,34,Rarely,Sales,1,Marketing Diploma,Male,75,1,1,Manager,1,0,0,0,16,16,0,9,Married,24725,0
5114724,53,No,Sales,5,Statistics,Male,81,4,3,VP,3,1,2,1,24,34,16,13,Single,35068,0
5114725,30,Rarely,Analytics,1,Statistics,Male,55,4,4,Manager,2,1,1,1,17,10,3,0,Divorsed,20126,0
5114726,40,Yes,Analytics,11,Statistics,Female,50,3,5,Executive,3,0,2,0,17,9,1,8,Divorsed,19755,0
5114727,38,Rarely,Analytics,13,CA,Female,70,3,1,Executive,5,1,7,0,26,18,1,4,Married,19452,0
5114728,25,Rarely,Analytics,5,Engineer,Male,32,3,5,Executive,2,0,1,1,20,7,5,6,Divorsed,18691,1
5114729,30,Rarely,Analytics,29,CA,Female,64,3,2,Manager,1,0,1,0,18,11,,9,Married,20775,0
5114730,50,Rarely,Sales,11,Engineer,Male,58,4,5,AVP,4,0,7,0,23,23,3,4,Married,29120,0
5114731,,Rarely,Sales,3,CA,Female,49,4,2,Executive,3,0,1,0,18,2,0,2,Single,17044,1
5114732,48,Yes,Sales,,CA,Female,65,3,2,Executive,3,1,2,1,16,19,7,7,M,17655,1
5114733,39,Yes,Analytics,3,Statistics,Male,54,3,3,AVP,2,1,7,0,16,21,11,5,Married,27169,1
5114734,34,Rarely,Analytics,3,CA,Female,56,4,5,Executive,5,0,1,0,16,6,1,3,Single,,0
5114735,36,Rarely,Analytics,8,Other,Male,65,3,4,Executive,2,0,2,0,23,8,0,1,Single,19678,0
5114736,38,Rarely,Analytics,8,CA,Male,63,3,5,Manager,2,0,8,0,22,9,1,5,Married,22347,0
5114737,38,Rarely,Analytics,11,CA,F,59,5,5,Senior Manager,3,0,3,0,17,20,1,11,Married,28206,0
5114738,37,Rarely,Sales,1,Statistics,Male,46,4,3,Senior Manager,3,1,5,0,16,17,11,7,Divorsed,25609,1
5114739,25,Rarely,Sales,6,Marketing Diploma,Male,46,4,2,Manager,3,1,1,1,16,6,,3,Single,20744,1
5114740,,Rarely,Analytics,10,Statistics,Male,,3,5,Executive,5,1,1,0,25,5,0,4,M,17289,0
5114741,43,Yes,Analytics,12,CA,Female,76,3,1,Executive,1,1,2,0,19,13,6,9,Single,19673,0
5114742,55,No,Analytics,3,CA,Male,40,4,3,AVP,5,1,7,0,20,31,6,2,Single,31756,0
5114743,50,Yes,Analytics,31,Statistics,Male,69,4,4,Manager,5,1,4,0,26,21,2,4,Single,20284,1
5114744,30,Rarely,Sales,30,Marketing Diploma,F,37,3,3,Senior Manager,1,0,2,0,28,11,2,10,Married,23639,1
5114745,19,Yes,Sales,8,Marketing Diploma,Male,71,3,3,Executive,4,1,2,1,20,1,1,1,Single,17878,1
5114746,50,Yes,Sales,1,Other,Male,51,3,2,Manager,3,0,3,1,19,5,0,0,Single,19728,1
5114747,37,Rarely,Analytics,6,Statistics,Female,41,3,2,Executive,2,0,6,0,28,8,1,,M,18835,0
5114748,38,Rarely,Sales,3,Statistics,Male,48,4,1,Senior Manager,3,1,6,0,17,18,12,8,Divorsed,26609,1
5114749,51,Rarely,Marketing,6,Statistics,Male,54,3,1,AVP,4,0,1,1,16,33,0,10,Married,29026,0
5114750,,Rarely,Analytics,1,Statistics,Female,,4,1,Executive,5,1,1,1,16,1,0,0,M,17319,1
5114751,33,Rarely,Analytics,5,Statistics,Male,,3,2,Executive,4,1,2,0,18,2,1,1,Single,17393,1
5114752,19,Rarely,,3,Statistics,Male,47,4,1,Executive,2,0,1,0,27,1,1,0,Single,16102,1
5114753,37,Rarely,Analytics,1,Statistics,Female,65,3,4,Manager,4,0,6,0,17,8,4,3,Divorsed,21447,0
5114754,45,Rarely,Analytics,12,Statistics,Male,63,3,4,Executive,5,0,2,1,19,9,8,2,Divorsed,18559,0
5114755,18,No,,9,CA,Male,80,3,5,Executive,3,0,1,0,17,0,0,0,Single,16904,1
5114756,21,Rarely,Sales,5,CA,Female,51,4,2,Executive,3,0,2,0,19,3,1,3,Single,18044,1
5114757,37,Rarely,Analytics,5,Other,F,75,3,3,Manager,4,0,5,1,,16,1,1,Married,22962,0
5114758,42,Rarely,Sales,3,Marketing Diploma,Male,51,2,5,Senior Manager,5,0,2,0,22,11,1,8,Divorsed,24392,0
5114759,55,Rarely,Analytics,4,CA,F,56,3,3,AVP,1,0,7,0,25,30,13,8,Single,33328,0
5114760,37,Yes,Analytics,6,Engineer,Male,48,3,3,Executive,4,0,2,0,18,13,1,8,Divorsed,19692,0
5114761,39,Rarely,Sales,5,Marketing Diploma,Male,34,3,5,Senior Manager,4,0,8,0,,11,1,1,Single,23351,0
5114762,28,Rarely,Analytics,9,Statistics,Male,57,4,1,Executive,3,1,2,0,19,5,3,3,Divorsed,18539,0
5114763,29,Rarely,Analytics,8,Engineer,Male,52,3,3,Executive,3,1,2,1,19,3,3,3,Single,19441,1
5114764,35,Rarely,Analytics,24,Statistics,Male,50,4,1,Manager,3,0,3,1,18,8,0,1,Married,20916,1
5114765,21,Rarely,,11,Statistics,Female,36,4,1,Executive,5,0,1,0,18,1,1,0,Single,16416,1
5114766,38,Rarely,Sales,9,CA,Male,70,3,1,Manager,1,1,5,0,20,8,1,2,Married,22502,0
5114767,33,No,Analytics,3,Statistics,,63,3,3,Executive,1,1,1,0,18,5,1,3,M,18314,0
5114768,42,Rarely,Analytics,10,Other,Male,63,4,2,VP,1,1,8,0,27,24,0,1,Single,34613,0
5114769,29,Rarely,Sales,20,Statistics,Male,77,4,5,Manager,3,1,1,0,,10,0,4,Married,23620,0
5114770,33,Rarely,Analytics,14,Statistics,Female,53,3,1,Executive,2,0,3,0,23,5,0,2,Single,18452,0
5114771,39,Rarely,Sales,3,Statistics,Male,41,1,2,Senior Manager,3,0,0,0,,9,0,7,Single,22880,0
5114772,36,Rarely,Sales,30,Statistics,Male,56,3,1,Manager,1,0,2,1,24,11,8,8,Single,21813,1
5114773,55,Rarely,Sales,3,CA,Male,37,3,1,Manager,1,1,4,0,21,12,7,3,Single,20160,1
5114774,18,Yes,,6,Marketing Diploma,Male,69,3,2,Executive,4,0,1,1,19,0,0,0,Single,16878,1
5114775,37,Yes,Sales,22,CA,Female,54,3,5,Executive,2,0,5,0,20,10,0,0,Divorsed,17973,0
5114776,33,No,Analytics,5,Engineer,Male,60,3,3,Manager,4,0,5,0,20,11,1,7,M,18055,0
5114777,32,Rarely,Analytics,10,CA,F,41,3,1,Senior Manager,2,1,2,1,,12,5,11,Single,23143,0
5114778,23,Rarely,Analytics,5,CA,Male,58,2,3,Executive,5,1,2,0,21,5,0,2,Divorsed,17819,0
5114779,23,Rarely,,1,Statistics,Male,47,3,1,Executive,3,0,1,0,27,1,0,1,Divorsed,16223,0
5114780,42,Rarely,Marketing,11,MBA,F,31,3,5,AVP,5,1,0,0,19,21,0,9,Divorsed,31799,0
5114781,34,Yes,Sales,13,Marketing Diploma,Male,48,4,1,Manager,1,1,4,0,20,10,1,2,Single,20682,0
5114782,38,Rarely,Analytics,4,Engineer,Female,32,3,1,Manager,3,0,3,1,25,19,2,2,Single,1000,0
5114783,33,No,Analytics,3,Statistics,,72,4,5,Executive,4,0,7,0,26,6,1,3,Divorsed,18332,0
5114784,51,Rarely,Analytics,7,Statistics,Male,51,3,3,VP,3,0,7,0,18,23,15,15,Single,34537,0
5114785,27,Rarely,Analytics,18,Statistics,Female,,3,1,Executive,3,1,1,1,18,8,7,7,Single,17394,1
5114786,41,Rarely,Sales,17,Statistics,Female,56,3,2,Manager,5,1,2,0,21,6,2,3,Married,20639,0
5114787,32,Rarely,Sales,9,Engineer,Female,65,4,2,Manager,4,1,1,1,16,13,11,9,Divorsed,,0
5114788,30,Rarely,Sales,13,Statistics,Male,69,3,2,Executive,3,0,2,0,17,2,1,1,Single,18642,0
