userid,Ucredit,Ureview,Web_review,consecutive_usage,Exp_review,assigned _metric,assigned_rating,Product_1,rating_1,product_2,rating_2,product_3,rating_3
a85f2aa270d748f285e0c58680bff44a,4,4,4,4,4, diversity, low,8638,2.92936415,100714,2.905882069,8197,4.171177193
86355fbd52292c993493287df925cfa0,6,3,6.5,5.5,2.5, all, default,3994,4.418390085,103335,4.375471041,66097,4.332715064
676e7576ca61cdc2c9c66b71c63e8f0f,5,4,2.5,4.5,4, popularity, low,108583,4.60957593,108979,4.566436082,91233,4.631118617
1b793a5980d03d73a4ac1aadb1349567,6.5,4.5,6.5,6,2.5, serendipity, low,2186,4.298129616,2329,4.492400526,3949,4.555433502
6a93171e29b30995ea424ced0f04a1b7,3.5,4,4,3.5,2, popularity, high,8368,4.726124486,5816,4.331384987,3481,4.755576277
3e68ec9cffd8868ee931248385694061,5,2.5,4.5,4.5,3.5, serendipity, high,107141,4.315957958,5064,3.986947285,3702,3.936953446
790016d91e25c04925c7b57c179c9e7a,6,5.5,5.5,4.5,3.5, popularity, high,2459,4.628651007,2648,4.492593834,38038,4.176923176
8dee99e90377fc5b882da874bb438ca4,5,4.5,5,5.5,6, popularity, medium,114635,3.861773139,127441,3.863419072,128991,3.872258702
d2d75fca84453a86cb2447d344c892fc,5.5,4.5,3.5,5,2.5, popularity, medium,3435,4.211641124,7445,4.615316702,31658,4.060856878
9f54f04f6c06687c4b25c02c405e3198,5.5,5,4,4.5,3.5, diversity, low,99813,4.473345738,98124,4.390918209,33794,4.231121381
783a0580ab81a3c46d3d7d7af3271e3a,3.5,4,4,4.5,1.5, serendipity, low,86345,4.077157323,2186,4.194497046,4235,4.61642472
d793b07d1585abb921aba2d1ee4f86cc,5.5,5,4.5,4,3, serendipity, medium,108583,4.412775959,82143,4.565360948,93988,4.505433117
e2204477f3afeea645af4c0ec96356ae,7,3.5,2.5,3.5,6.5, popularity, low,108583,4.032566707,108979,4.091874964,94466,4.172699617
df6782cc2afc2a17d8bbd4e43b1a7312,6,2.5,5,4,3, diversity, medium,103984,4.582354982,5008,4.459080221,94466,4.520068615
fca28afb399ea7d7f2035e4daf4f77e0,6.5,3.5,3,3.5,2.5, serendipity, low,94466,4.147436305,48516,4.024064542,111,4.987640357
943b33bbcf1160861bf5b63d9edb4df7,4.5,3.5,6,6,3.5, serendipity, high,7502,4.119571326,108583,4.158751569,77658,4.057074555
2d96d577c21941aa46a8481049f32459,5,3,5.5,3,6.5, popularity, low,114180,4.136164741,108583,4.160911331,108979,4.239317422
25716c54fc93e52fdf3c38e160b72b73,4,4.5,5,2,2, serendipity, high,77658,3.974272547,60904,3.840898497,1207,3.877408436
c24188f2d7167c78a258cc603088c454,4,3.5,4.5,6,3.5, all, default,112852,4.001953751,92259,4.070410377,111759,3.961073939
93e22947c477da3c9c1ce739a4faaee5,4.5,2.5,4,3,1.5, diversity, medium,71535,3.750631861,27878,3.705397572,1884,3.818797161
fc7f2f14caed9efd83de62140560cd92,5.5,5,5,6,6, diversity, low,6874,4.020323039,7438,3.979139121,27773,3.906667618
447828c10f7b39ae3dfad9788aab7e35,4.5,4.5,4,6,5, popularity, low,87960,3.647716817,93008,3.651642471,106111,3.671786276
49e8af20a97d070813ff6d8ad55efd4a,4.5,4,3.5,4,3.5, serendipity, low,48516,4.231272871,99114,4.544124828,65133,4.212426854
cb603ecba154cdc0549f6e68c337bbbf,5.5,6.5,5.5,5.5,5.5, serendipity, low,89774,4.292012513,134853,4.328498652,105504,4.465963596
19c9bd2ff7bc2fb912905ad18d30e91d,7,5.5,4.5,4,7, diversity, high,95858,4.997153268,8874,4.786241115,86504,4.855684849
77a65e513852d16136c1c247e436ea6b,6,5,7,3.5,2, popularity, high,5618,4.830071573,32587,4.437063884,6711,4.478824223
9fd6b710cd701d48c1d16f8833321402,5,5.5,7,5,2, popularity, medium,25805,4.682564412,90057,4.515371618,63808,4.754758857
1319f0298c22296f0b861a77c543c43e,6,3.5,6.5,6.5,1.5, diversity, medium,2858,3.737679767,91529,3.727309122,3105,3.641654965
3b4a1c21f225a56e2804fdf96e1fd506,6.5,2,4,3,1.5, diversity, medium,54503,3.807601719,8950,3.801735268,6754,3.792614724
d7e50b46957636a005e98bdabc8ad199,3.5,3.5,2.5,5,1, serendipity, medium,77658,4.225257092,86377,4.048173488,86504,4.053698612
4831d6f8ad9533bfddb94d1d2132b79c,5,5,5.5,3.5,5, serendipity, high,77658,4.422778397,108979,4.362811365,108583,4.284405274
738d12520830498000afca73542000b9,5,6.5,2,4,3, diversity, high,92259,4.73383086,102445,4.029879127,77658,4.034048751
fac9be6eddf03102d31480f6b582a6f7,5,5,5.5,5,4, diversity, high,318,4.690510467,86504,4.37669292,129739,4.466338952
f26715d9d4c1f0d9173f6f90ca5ae424,5,4.5,2,3.5,2.5, diversity, medium,904,4.431333895,111659,4.412014175,81834,4.673853222
073898f2c646f60aa4812d79861f44c0,5,3.5,7,6.5,2.5, serendipity, low,110,4.515722987,71535,4.172903835,49272,4.621668093
323e2c1635531265a26a5e97fd05d152,6,5.5,3,2.5,4, all, default,109374,4.890574432,527,4.514097768,81845,4.236769425
6a25956d7fd521e0b26c1045c013592a,5.5,4.5,5.5,4.5,2.5, serendipity, low,46976,4.361929293,110,4.398520334,50,4.521801282
24754bcddb21262f09b7dc7a6c0b6bcf,6,4,5.5,5.5,3, serendipity, medium,59501,4.148097861,88140,4.154744994,41566,4.10108901
364cfee0c3400e1c7245985dae332c27,4.5,5,5,2.5,2.5, popularity, medium,31658,4.265415023,44199,4.403899164,36529,4.317944785
5cfbdd31859d6f5e40c461d8065f7a40,6.5,4,3,3,2, diversity, low,7153,5,4993,5,27611,5
eb129918906b07d70d94cb716c5351c8,5,3,5,7,2, diversity, medium,94466,4.288113609,82143,4.211579854,120813,4.183763763
17d863af38516bd639607c1ee1fa7ecb,5,5,3,3.5,2.5, serendipity, medium,32892,4.312797011,100556,4.240249685,8622,4.221360993
35ece07f58460f10ed30264cd299ffdc,5.5,4.5,6,3.5,3.5, diversity, low,8638,4.409952175,100714,4.43491129,78039,4.156783619
1badb7440afa685012a3ec46269232a3,5.5,5.5,6.5,4,3.5, all, default,2959,4.751027274,6874,4.758126852,4011,5.112574998
5f86dc10a25ee327726b28c9a9e33940,6.5,5.5,2.5,4.5,6.5, diversity, high,5816,4.542795095,44555,4.351018789,64614,5.146799498
1b6bfa79948bb414c1dc7c0717a05fce,6.5,3,5.5,5,2, popularity, medium,41997,4.181083992,6708,4.145530575,55765,4.269836783
0db25409d914be200df6d9acf230c9ab,5.5,4,7,4,1, popularity, medium,114028,4.289875547,96079,4.386429919,7156,4.243447512
4a53a8429409866a0d7a2ae2da08e080,7,3.5,3,3,2.5, diversity, medium,3476,3.987505745,5247,3.911125705,3429,3.892527693
9f7f0e560bb1d47e506c812a815fd5cc,5,3,6,5,3.5, popularity, low,108979,4.126275168,94466,4.205004765,96829,4.03322526
c45cad88c1fd0121c51380ea0c7c8f85,5,4,4,5,4, serendipity, medium,86504,4.243580932,82143,4.531951301,86377,4.198206063
831c802cdfa2158d3d651aa4d357d9f9,4,4.5,4,2.5,1.5, serendipity, low,8950,4.323385433,63082,4.092687364,96829,4.016635654
8970b37b8ce8d4148e3bd7e0e8b637fa,6,4,4,3.5,6.5, popularity, low,26674,3.840055729,108709,3.879210407,26761,3.902334148
7dfced334689b427610ace78a958fb18,6.5,3,6,5.5,2.5, all, default,3996,4.939320901,5971,4.788291531,31658,4.711181668
a2de3fc443ee37fcee53c77480c2d3a1,5.5,2.5,6,6,4.5, diversity, medium,81932,4.38990886,745,4.248273692,100714,4.757313315
a0f3c13f85d8ff196eeab14b8fbda711,4,5,3,4,1.5, popularity, high,1240,4.71842256,1136,4.988064657,1197,4.979835322
4d24df594459b9594c845a2d615cc550,3,3.5,4.5,3,2, popularity, medium,93040,4.185344917,94466,4.194452552,96488,4.088905905
1ba29b155ce5d3f43ad03dfa9991c0ae,5,4.5,4,4.5,1.5, popularity, high,47,4.410468079,608,4.418427527,1198,4.731142353
511f3a1b4cb8d42dd8b653facbf80d94,5,5,2,2.5,1, popularity, high,1028,4.650956279,1035,4.768708845,1247,4.463391371
7306e8c0286d8bc19cf33acbac8f0f36,6.5,5,7,4,2, diversity, medium,109487,4.680930245,68157,4.542749828,84152,4.312566943
492e253bdf0dee4ed3f4661455e570bb,6,6,1.5,3,4, diversity, medium,109487,4.680930245,68157,4.542749828,84152,4.312566943
1645460ec8ad254640d1496c3e63328a,5,5,3,2.5,2, popularity, medium,905,4.093209816,1237,4.304093603,1248,3.726866631
d865c85da96ef6109e7eff85f7664cb3,6,2,5,7,4, popularity, low,102217,3.891307359,27423,3.915253078,104520,3.92428185
b42cd19ec497c2398f9399e024314c9c,3.5,4,3,5.5,4, popularity, medium,92535,4.358914196,122892,3.953357317,118930,3.964553225
1c6eae10ba5516e8b4bcb99745d56a7e,5,4,2.5,5,4, popularity, high,7156,4.072382049,3307,4.073448493,2731,4.030508101
3fc000babc4adbeda643081c337d64f8,6.5,4.5,3.5,2.5,3, popularity, high,6711,4.271127386,2712,4.276120415,2324,3.745620256
46ea756aec37d8e06bd4154f33605a97,5.5,2.5,4,4,2, all, default,7099,4.811173886,108979,4.770119981,78574,4.78949728
346b56fa2c299e79b25281656f560efe,5,2.5,6,4.5,3, serendipity, high,7502,4.147844317,77658,4.088032129,108979,3.988919251
7eaef0b6792f04e9534c0ff2f922ee89,3,2.5,3,4.5,3, popularity, high,44665,3.798270394,2951,3.55794681,68954,3.477288857
aa83d75d8fd2d4a3b2bc64251cd65b60,5,3,3,4,4.5, popularity, high,2324,4.23832197,3147,4.052161171,2174,4.125577675
f58f94c50eb600ba99f8b11d33170378,5,3.5,2,1.5,1.5, popularity, low,108583,4.293625285,94466,4.169086924,96829,3.995346461
d470c2710652ef3842769ddcd5e2f202,3.5,6,5.5,7,4, diversity, high,2959,4.178434846,7502,4.196848165,108583,3.978199669
29cc2d2b70b11430da5b4c6695cbc85a,5.5,3,6,3.5,3.5, serendipity, medium,77658,4.534477721,108979,4.470771173,108583,4.403152364
1b10bc745f925d2840066ea4327d037e,4.5,3,5,5,4.5, popularity, low,108583,4.10322942,108979,4.17084823,94466,4.246516616
90766880408f572ee614a8903e60c2b2,4,4,4,4,4, diversity, medium,117444,4.757310188,7318,4.565588015,3147,4.827394519
c96dcca1db0d9432bc4f1502bac9df16,6,4.5,4,5,1.5, diversity, high,48394,4.274109659,7502,4.157036915,108583,3.967665006
51fb9ad093167a202a98f1e9f3059c44,6,5.5,4,7,4, diversity, medium,2571,4.538461987,104944,4.452195715,86347,4.457960375
c7da3af93e28b608350cb421ab15d5aa,6,4,4.5,4.5,3.5, diversity, high,68237,4.558739451,115210,4.508549372,93988,4.39448955
8436855dd63552fa29089a61ad914159,4.5,1.5,2.5,4,3, popularity, high,2019,4.010592894,48394,4.583842975,3949,4.11875794
ce6e12644344087a17f60c8fdc5e9bc6,6,3,5,3,2, serendipity, medium,55269,4.288976477,1258,3.933569406,3435,4.312098613
dcc624132e0ac24eecd6c1ef265f511c,4.5,4,3,4,2.5, popularity, low,94466,4.053437994,77658,4.039186548,92259,3.981150739
b6dfd58f0593e530664b48a1d1888b57,6.5,2,5.5,3,4.5, serendipity, medium,1214,4.638527156,1172,4.513106591,3996,4.577120868
466d076dc89ad73bd801f74fa1a6617a,4.5,4,3.5,5,4, diversity, medium,1291,4.33759643,1260,4.391686045,26614,4.590683501
2dda4335718e2e885866d9dbd4f3382b,5,4.5,2.5,3.5,5, diversity, high,103335,4.814865411,2160,4.725956499,5618,5.092790358
27964ccb8832547ac732c0679aff7acc,4,6,6,5.5,2.5, diversity, high,88125,4.421015791,6016,4.385244663,7502,4.402283519
18a4d549ef3f9261615900ee3ba29cef,7,4,2.5,3,4, popularity, low,94466,4.300078224,134853,4.197792335,77658,4.28845972
c91c18b8390218ed3153a991997dd572,5,3.5,5,5.5,1.5, diversity, low,58559,4.181153103,33794,3.767763664,60684,3.74132292
361e248053c68b4e4f0af19425d546c4,2.5,3,3,3.5,2, diversity, low,858,2.510682453,1221,2.423496979,1213,2.33439741
ac0008aaa566005c7783b3a5096c1c2f,4,2.5,2,3,1.5, serendipity, medium,1089,4.170808819,79132,4.241287839,1234,4.241429494
1d789121d0a4b141b5e9858f987a6fdd,4.5,3.5,5,5.5,4, serendipity, high,7502,4.931120152,77658,4.79843326,86504,4.801292749
51e33b58c9ea8066914971e47d1a6879,4.5,4,5,7,4, all, default,112552,4.382550274,55247,4.260221247,112290,4.179534534
cec7ba9c1d8cca7b8549d9e139f40d7f,5,3,6.5,5,2, diversity, low,1196,4.489716102,1210,4.264788578,1200,4.327089014
fd99aa6b3db8e643e05a43d034a1ab14,7,4,3,4,2, diversity, medium,1206,4.738566214,1234,4.504575985,6016,4.881918681
4f1a207438c0b6f15c6572748e6238b7,3,5.5,5,4,1, all, default,1193,4.948460252,7361,4.86053233,750,4.964993159
ee31384ad06c4aa668e35f73c54d4274,7,4,3,2,4, all, default,50,4.977095657,1221,4.982824343,318,4.781861834
6ad6c91797b029ae9111b37fcb4c98bc,5.5,5,4.5,4,5, popularity, low,108979,4.239473088,94466,4.323291711,134853,4.216899218
d88e6589fe1e89c3f222fbb8247b4d6b,7,4.5,3.5,3.5,4.5, all, default,858,4.557514037,1221,4.509662042,318,4.388314181
a714639b0697170dbe1e4b4d5ecfb4cb,6,6,6,5.5,2.5, popularity, medium,63082,4.959098624,48394,4.32721692,48780,4.408731213
5e82ce34f999ec0dbd2859b8b04dfcbf,6,1.5,4,5.5,2.5, serendipity, high,77658,3.976500149,6643,3.814586656,26082,3.829093233
5e82ce34f999ec0dbd2859b8b04dfcbf,6,1.5,4,5.5,2.5, serendipity, high,77658,3.976500149,6643,3.814586656,26082,3.829093233
7d069efc7053b861d6bc01f335ad9187,7,5,3,5,4.5, serendipity, low,85179,4.386065033,66371,4.421173938,5952,4.343532528
4d297110d13db86e8a2b264b0a0c17ff,6.5,5.5,4,3,5.5, all, default,99114,4.372677217,858,4.197021718,46578,4.814128504
713b498a22f719195bd512025e65cebd,6,5.5,3,3,4, popularity, high,919,4.817031383,111,4.698804994,6,4.932981473
ef06fd6d00ba74c65c263616501c9764,6,4.5,4,5,3, popularity, high,919,4.817031383,111,4.698804994,6,4.932981473
7fad542701b55624dac8cc0fb2d1ba82,7,3,6,5.5,3.5, diversity, high,858,4.875932771,77658,4.995525915,108979,4.485737549
22c3ee34b77494036326bc6f91922b01,4,3.5,6,6,6.5, diversity, medium,44555,4.382493323,108583,4.40050223,32657,4.36290265
784390ba3a38143fb3aab45c78d62ef5,5,2.5,2,4.5,5, popularity, high,924,4.320521129,541,4.401321864,1136,4.207207074
b5dea2d69c48c70d9eed5bf72023a171,5.5,5,4.5,5,4.5, diversity, low,54286,4.457628844,5418,4.41830203,260,4.45050779
2956ff055c67bbb1d2fa2634a88b1a8d,4.5,4.5,4,4,3.5, serendipity, medium,122886,4.82299425,54001,4.537224099,88140,4.507962664
a2d7bce7590c4b1e7bcb705801ca6f9b,7,6.5,4.5,4.5,2, diversity, medium,98243,4.22926573,7068,4.55843564,8199,4.676685578
f80947bb476d262826d2e6872cf78411,4,4,4,4,4, serendipity, high,120813,3.693544355,129739,3.721600317,95604,3.680636163
ac8f4d8adecddaf5ae1d8a19842e5454,6.5,5,6,3.5,6, serendipity, high,120813,3.693544355,129739,3.721600317,95604,3.680636163
87c393cf2a2aac61ec99635a2356060a,5,4.5,5.5,2.5,5, serendipity, medium,7156,4.31389035,296,4.385101718,111,4.333241176
efb2f1969a2bcee02039a68e6da032b0,4.5,2.5,3.5,5,4, popularity, medium,3362,3.621992253,1175,3.623754011,68358,3.698853359
581b29abaac953de7227edd7aa02bf75,3,4,4,6.5,2, popularity, low,94410,3.806979686,102602,3.807988305,92500,3.811769065
b69b69b560da6f5aa7bd9fb41e1fb41f,7,3,5.5,6,7, diversity, low,50740,3.952098285,52767,3.974504143,50742,4.096263325
ce4dee6c20b66d091c7a1f01e94eb2d2,5,5,4.5,6,5.5, serendipity, medium,7502,4.22055493,86504,4.198902531,129739,4.303023829
16512a810965c1b9cbadacecc1bdef9f,5.5,4.5,6,5.5,2.5, serendipity, low,92259,4.165467858,134853,4.319394432,94466,4.02263752
10a6fe26430c32fa430e566fa1fca608,6,4,1.5,2.5,3.5, popularity, medium,7156,3.984392164,27611,3.907525211,61240,3.903926266
12875314f937d28f9cfa3a3e2e8c1dad,4.5,1.5,4,6,1, serendipity, low,190,4.226789286,7123,3.491589713,26947,3.497361036
36697826faa4093b64a0014a77243dc2,5.5,6,7,7,1, popularity, medium,51931,4.118203412,77658,4.047069284,71033,3.888267617
4d8a309ea0701db6533cce8cb8af1b99,5,5,5.5,5,5.5, diversity, high,68157,5.124481974,7502,4.67721645,296,5.057868773
0e3419d2813d24a4bee3dfa3b530f245,5.5,3.5,4.5,4,2.5, popularity, medium,55442,4.49178041,7256,4.555358691,7156,4.615601856
afec320b35dac897325659180d528c36,5.5,4.5,4,4,1.5, diversity, high,5618,4.317928814,7502,4.357719201,108979,4.235601539
61756dde20d70f14f98d81c835090db0,5.5,3.5,6,4,3, popularity, high,5989,3.907498119,2000,3.982750918,33794,3.922332494
cfdf6bca597d8e26773cbafce04368b0,3.5,2.5,4,5,2.5, serendipity, low,79274,3.743300309,34405,3.641782412,92420,3.514640581
1e39f9eca5fffcc4d60e6cd7a96e50c8,7,4.5,3.5,4,2, serendipity, low,2019,4.294432628,71033,4.05522377,6016,4.253766597
7ceec9e79e8b4f216cb1b4d57133f46f,4,3.5,3,3.5,2, serendipity, low,6016,4.492313593,2019,4.609789882,30803,4.584429971
524eb99dbffb46574b8b72a81c2ad8a1,6,5,5.5,4.5,2, popularity, medium,26587,4.074906454,7820,4.07865583,47491,3.96125309
2c08877af1dfe43fab74479e899bae01,4.5,3.5,5.5,4.5,3, serendipity, high,7502,4.573980899,77658,4.597760337,86377,4.584693979
411993905725d9d5fbaaabe618e00fdb,4,4,4,4,4, popularity, high,2268,4.508179819,2194,4.594099733,2542,4.909426681
e7142a7d4af010afa576625b65198dcc,6,2.5,3,5.5,5.5, popularity, high,2268,4.508179819,2194,4.594099733,2542,4.909426681
9edfffd3afa1ec1757b183186c91fd2e,3.5,4.5,3,5,2, popularity, medium,60904,4.401024213,82143,4.751887441,69524,4.372829364
7edf37cec4214d2b0a6e1d660794a235,6,4,5,4.5,4.5, popularity, high,6016,4.609752686,5618,4.588689378,2019,5.047576107
4e53887b17f3e7ceb2b9ea687497075e,5,4.5,6.5,5,1.5, popularity, medium,31410,4.030119677,5291,4.173754447,7502,4.260103359
64d1e60cade97f3f701aa5348c320a74,6,4.5,3.5,4,3.5, popularity, high,7361,4.406819358,111,4.414146127,541,4.441856404
f5a50f9dfc54a57a85a91f0f71b18a06,6,4,5.5,6.5,3.5, popularity, medium,7156,4.153049576,27611,4.077439583,61240,4.073719442
5b90de7a7eb24e3350ab0f05ba78d793,4.5,4,4.5,4.5,6, serendipity, high,7502,4.505739886,77658,4.443716977,108979,4.377688861
5dbf4f9bebc613d8dd6c3470cb96f9c0,3.5,4.5,5.5,4.5,3, popularity, medium,85342,4.20308618,26082,4.296529065,66371,4.195911262
3b268fcfdfd5523d30ba026fd4af523b,5.5,4.5,7,5.5,5, serendipity, medium,7502,4.301954278,77658,4.239931369,108979,4.173903252
655e9ec8da090890d4301410f5b8dee5,6,3,2.5,6,3.5, diversity, low,86345,3.956868314,86347,3.942603578,112552,3.99022736
cceab03070ea26d9b36c1a61fb8f89d6,6,5,3.5,3.5,5, popularity, low,108583,3.903546912,108979,3.956544073,104944,4.122262838
c7e2ba8d95691c1506ede790b29b7538,4.5,5,5.5,5.5,4.5, serendipity, high,7502,4.808151975,77658,4.343106499,108583,3.936720014
3b89f613126de02e259c0480c10c5363,5.5,5.5,4,6,5.5, diversity, high,116797,5.036272595,7502,4.483456173,77658,4.4231002
f1d53c7a75a441231b635e4f7e07f5c1,7,5,6.5,5.5,2.5, popularity, low,114180,4.521347155,112623,4.748989635,103810,4.784449846
651b7dc0a8414a1bf30257fc489e5352,7,6,6,5,4, popularity, medium,7700,4.825640193,77658,4.784581153,61236,4.769147533
aff98e6a4bb5076fb427f958a83c388e,3,4.5,4.5,3.5,2, diversity, low,6874,4.732110237,7438,4.715322705,68157,4.90224352
2d3a2f15d6a36b724f51627c8bc318cc,5,4.5,6,4,3.5, serendipity, high,7502,4.380601637,77658,4.320827873,508,4.604368323
7b056bf8db79123d0c42be9d9aabe01d,5.5,3,2.5,3,2, serendipity, medium,2664,4.476333078,3005,4.01337375,79091,3.815483437
def8e185dcd32aeba27c32c564bd4c0c,5.5,3,6.5,5.5,5, all, default,109487,4.528409101,527,4.45935715,4973,4.318615229
c2887e5e001977b43a24bfeff1727a5e,7,4.5,7,4,2, diversity, low,53519,4.150225306,52281,4.053108047,293,3.860067588
e3502ccb6f675cb6e339361b4aa2dbaf,5.5,5.5,4,2,6, serendipity, low,66934,4.776923087,64614,4.751571367,89774,4.79748591
77088137de5094b63d00cd0835441f4d,4,4.5,4,5.5,3, serendipity, low,94466,4.250495976,96829,4.081660414,64839,4.682539879
08419a2991116300be4f440f45f1c71e,6.5,4,3.5,5.5,4, popularity, high,5502,4.440649411,59315,4.191705319,5218,4.184646587
1a679c745b9a782f1a6d65ad14069042,6,2.5,3,4.5,3.5, serendipity, high,108979,4.016989978,86377,3.996047995,86504,3.949829594
f345ae5d477850d17421f8402695e8dd,6.5,3,5,6,5, diversity, low,5618,4.343065394,5971,4.260727749,5690,4.199844762
ed88c204cad69940a719cc412a0a67a0,7,4,6,4,1.5, diversity, high,4878,4.153702116,94969,3.877740082,127180,4.132822831
c9c570977dc739423f29313dee44a487,4.5,5,3.5,6.5,4, diversity, high,44555,4.594649802,86504,4.443871063,108983,4.440696359
da796de6ce2db0192a14287fa69f79ee,7,4.5,4.5,2.5,4, serendipity, medium,77658,4.502555345,108979,4.428289716,108583,4.384222791
70f8c03340cdec2f1390648a33eb0514,6,5.5,4.5,5.5,2, diversity, medium,5121,4.843278491,2096,4.184546808,7323,4.109594379
29269716223ac43f3921533adce28fce,6.5,5,2.5,5.5,3.5, diversity, medium,104241,4.364114703,106918,3.976662802,5995,3.925829364
a7c8aa435c723a436e642459d82ed2f5,5,3.5,6.5,5,1, diversity, medium,5995,4.52663901,112175,4.324919401,96829,4.13888764
1b52227b302c96b38e8fa2b2160f65b1,4.5,4,5,5,2.5, serendipity, high,7502,3.878104658,77658,3.816538884,108979,3.742273254
9845ddf014461f2f675a7a4b10763ad8,6,4.5,5,5,5.5, serendipity, high,7502,4.905235109,77658,4.839249781,86504,4.768548831
8c94d28dcf0c6aa26a13c8e60b461a7c,7,5.5,6.5,5.5,3, diversity, low,904,5.024170169,903,4.871903384,908,4.959508895
86a8c39963f5fadc02abbd496600f6eb,4,4,3.5,3.5,2, serendipity, medium,94752,3.916569603,129739,3.929143163,127180,4.115477477
c2368872eab6e86e41105672c3555c94,5,4,3.5,6,4, popularity, medium,26587,4.270754684,8656,4.125741073,26082,4.156431243
2b0f3c968aed1a0132934b58d406dc01,4,4,5.5,7,1, diversity, medium,260,4.136999694,27773,4.037625709,296,4.122947131
117411aff2f6f0e06ed286b79c556149,6,3,7,7,3.5, all, default,293,4.784675351,27773,4.040927225,904,3.948491255
a0182ca3b01a837babd2c4337d7dbf5b,3.5,6,5,5.5,2, serendipity, low,96079,3.865185595,6333,3.765608894,1036,3.928617498
9931b0cf367f22611cbaaed0fd9ff883,6,6,5,5,2.5, serendipity, low,306,4.433592568,3462,4.43163576,86347,4.220734635
2691ba6cead186a4bef6fa02dce104f3,5,6,5,4.5,3, serendipity, high,7502,4.543897671,108979,4.282173463,108583,4.238333814
9dfebb47d6f00a4d13921922f4143d5b,5,6,4.5,3.5,1.5, popularity, medium,120799,4.732822877,126919,4.735749307,127044,4.740406115
92d4510f447448d5bc538e936eeedc02,6.5,3.5,4.5,6.5,3, diversity, high,116797,4.459327647,7502,4.181066284,4306,4.528192102
02e8739e67552c6a0a59d09a63e0c121,6,3.5,3.5,5,2.5, popularity, low,92500,3.474149222,26674,3.493375055,105250,3.565515402
a1f56f59a461db959f27e1221642dac7,7,5,4.5,6,4.5, popularity, low,96829,3.846717735,26082,3.860352934,6643,3.848786742
989b42a627f93ec44b8292cf6bdc7f37,7,5,4,3,3.5, serendipity, medium,52245,4.16783984,5008,4.119875999,7156,4.111847784
872232ae22400781ce98c1fb875dae83,5.5,4,2,4,1.5, serendipity, high,93040,4.446822129,93988,4.242056633,74727,4.219151581
67b93d2c31ba749737ce6e66bf1ea34f,4.5,5,5.5,4,3, serendipity, low,68237,4.521693598,34405,4.493911718,48516,4.612411233
aff4890d7cb9492bc72250abbeffc3e1,6,3.5,7,4,4, serendipity, low,50740,4.611621783,91233,4.569512231,7925,4.616853705
58605774a315f38e21de3d00c42ff11a,4.5,4.5,2.5,7,4.5, diversity, medium,5952,4.688813882,47,4.342802097,40815,4.427273551
553b6e731d86f7a97fd4825216baeea7,7,4.5,5.5,6.5,4, popularity, low,61406,5.394621637,88179,5.000281874,92509,5.167601329
8f61ad2a1f93519bfbdd0ff541c586c4,5,5,6,5,3, popularity, high,5618,4.270602272,33794,3.898495811,293,3.98674406
1a760430fb8099fc5bc558383521ca22,6,4,7,6,4, diversity, low,58559,4.034612264,91529,3.995193775,48516,3.967772744
6efbd2a73ac6e19e87e691a42ebbfb87,6,2.5,3.5,2,1, diversity, low,58559,4.034612264,91529,3.995193775,48516,3.967772744
231e1fb19827cd683a1841c59b181c7d,5.5,4,5.5,6,4.5, serendipity, high,7502,4.714508828,86504,4.679946397,108983,4.802637533
3be233114bacb3c295f5561cf3e0e581,6,4,3.5,3,2.5, serendipity, medium,47,4.299713177,31410,4.257563896,68237,4.265369765
600b0672e803ab86e98fb673a6ad6636,6,4.5,4.5,5,4.5, popularity, low,108583,4.124261432,108979,4.171949483,94466,4.268717738
433a06c0bacb411430cd22e3844e2a9c,4,5.5,1,6.5,2.5, diversity, high,5618,3.604940116,7502,3.648755202,108583,3.430106707
cc5659243407e21ae945958f2e12a6d7,5,5.5,3.5,4.5,4, serendipity, high,7502,4.398823011,88125,4.276533602,77658,4.340749127
d5933a70c5da3152b798aa66e3bde144,6,4,3.5,2.5,6, all, default,7254,4.73160019,33794,4.445120644,11,4.499144877
aa0b63204fbd08ef1877130f308ef1b6,6.5,5.5,4,5.5,3.5, popularity, low,94466,4.490633396,106100,4.758108785,115617,4.417884071
b58bef7205bb8f36e923f525f5c42afc,5,2.5,5.5,4,2, serendipity, low,86345,4.018132715,27611,4.011569023,134853,4.05979478
c81a1fea583f307d8902dfc460a92649,4,3.5,4,4,4, all, default,33493,4.194409981,104374,4.059026633,6,4.058448489
7f00d972c94d9199f7df93404b4a9563,6,3.5,4,5,3, all, default,33493,4.194409981,104374,4.059026633,6,4.058448489
61ff3ce10502a9648a9a3056bc2dc5a2,6.5,4.5,5.5,4.5,6.5, serendipity, medium,108583,4.521315759,296,4.626525339,44555,4.692600783
c5d4dd57fc66ea044772e378d7c0c890,3.5,3.5,5,3.5,2.5, diversity, high,318,4.896944847,7502,4.67589883,86504,4.489807162
e0a3619b25009f20c9bf75ed025d0c49,5,4.5,3,4.5,2, popularity, low,102217,3.656911894,99764,3.711411326,26674,3.822838756
f9b914fab02f924b6351ceb96b8011c7,6,7,5.5,4,4, diversity, low,54286,4.170284505,8665,4.158951546,49272,4.176897255
6d728fa2b6ec370a0d7d4f7ddcc71c89,6,6.5,3,6,4.5, diversity, low,54286,4.170284505,8665,4.158951546,49272,4.176897255
