id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
35933715,"Private, cozy room in Astoria!!!",270277478,Marina,Queens,Long Island City,40.7564,-73.92101,Private room,85,3,0,,,1,250
2323714,Peaceful Parlor Floor Apartment,5714455,Lila & Paul,Brooklyn,Clinton Hill,40.68568,-73.96244,Entire home/apt,196,2,232,07-07-2019,4.31,1,261
19970350,Newly renovated clean and Cozy Private room,15344412,Abe,Staten Island,New Springville,40.58085,-74.15443,Private room,43,10,0,,,3,89
22124017,Fashion and Hotel Couple’s Hells Kitchen Apartment,68358695,Craig,Manhattan,Hell's Kitchen,40.75803,-73.99853,Entire home/apt,285,3,0,,,1,0
25814918,Large private sunny room near Times Sq. 21B3,190921808,John,Manhattan,Hell's Kitchen,40.75396,-73.99684,Private room,60,7,5,27-04-2019,0.49,47,326
15918889,Private room in beautiful Williamsburg apartment,14315424,Alexa,Brooklyn,Williamsburg,40.70781,-73.95324,Private room,58,2,6,31-12-2017,0.2,1,0
28071998,Cozy room in a three-bedroom House,47516406,Arthur,Queens,Woodhaven,40.69139,-73.86086,Private room,10,7,4,08-10-2018,0.41,2,180
8652866,B Rm 9 Sgl Pensione-like Hrt of Bk,44924546,Hayes,Brooklyn,Boerum Hill,40.68477,-73.97833,Private room,60,1,194,30-09-2018,4.29,4,0
23648504,2-bdrm Luxury Condo in Midtown,133288905,Cherie,Manhattan,Midtown,40.75173,-73.9727,Entire home/apt,374,3,11,26-06-2019,0.84,3,3
29313398,Family looking for a budget apartment?,4555996,Ben,Manhattan,Harlem,40.8229,-73.94287,Entire home/apt,150,10,0,,,2,4
35715171,Host yr PARTY in style -Manhattan ROOF TOP for 25,71276635,Joe,Manhattan,Washington Heights,40.83571,-73.94179,Entire home/apt,750,1,1,07-07-2019,1,5,364
22503477,A comfy apartment,158461160,Sophia,Brooklyn,Bedford-Stuyvesant,40.68124,-73.9456,Entire home/apt,60,30,4,12-05-2019,0.28,6,299
25856211,Sunny hip room in Bushwick 2 mins from the L train,30940393,Sarah,Brooklyn,Bushwick,40.68869,-73.90582,Private room,50,3,22,11-04-2019,1.76,2,0
30811789,Piece of mind in Harlem,2423570,Alex,Manhattan,East Harlem,40.81568,-73.93442,Entire home/apt,150,30,4,13-05-2019,1.13,1,345
8809578,Beautiful Quiet Chelsea Apartment,14914020,Cihan,Manhattan,Chelsea,40.7442,-74.00123,Entire home/apt,250,1,1,16-12-2015,0.02,1,0
2102571,Studio Midtown East,4265753,Dai,Manhattan,Midtown,40.75426,-73.96886,Entire home/apt,140,3,2,07-04-2017,0.07,1,0
19368455,Chelsea Gem,70154608,Donna,Manhattan,Chelsea,40.74625,-73.99911,Entire home/apt,185,5,17,01-07-2019,0.88,1,15
34866413,Cozy and convenient studio in Chelsea,61882349,Janet,Manhattan,Chelsea,40.7483,-74.0008,Entire home/apt,93,5,2,16-06-2019,2,1,0
34284185,Cozy Private Bedroom,257390100,Hugo,Manhattan,Upper West Side,40.80168,-73.96143,Private room,60,1,9,31-05-2019,4.58,1,0
4053564,Beautiful room with bathroom,21020951,Claudina,Brooklyn,Bedford-Stuyvesant,40.69361,-73.93848,Private room,89,2,24,31-05-2019,0.41,5,339
12422969,Huge Flatiron Designer Studio,22627365,Chin-Feng,Manhattan,Flatiron District,40.74047,-73.98932,Entire home/apt,154,1,0,,,1,0
18932586,Completed New studio @ Luxury apartment,35405054,Luo,Queens,Long Island City,40.75027,-73.94236,Entire home/apt,104,1,7,26-11-2017,0.28,1,0
33800548,"Entire  Apartment in Flushing , Queens.",96219565,Carlyn,Queens,Flushing,40.75908,-73.80845,Entire home/apt,115,3,2,30-06-2019,2,1,360
10280439,"Comfortable room, lots of sunlight",23156396,Fernando,Manhattan,Harlem,40.82042,-73.95305,Private room,65,1,0,,,1,0
31805845,Cozy Room - Free Cleaning + WiFi - Quick Walk to L,154981576,Bedly Bushwick,Brooklyn,Bushwick,40.70048,-73.91229,Private room,34,30,0,,,9,196
20923712,Private room in 2br apartment near subway (train),16795575,Zack,Queens,Flushing,40.75484,-73.82323,Private room,70,1,0,,,2,0
26772477,Full Cabin One,51913826,The Bowery House,Manhattan,Nolita,40.72271,-73.99412,Private room,109,1,2,29-07-2018,0.17,8,0
14774206,South-By-Southwest Room,92193254,Max,Manhattan,Upper West Side,40.80093,-73.9601,Private room,97,3,96,06-07-2019,2.8,1,134
12299,Beautiful Sunny Park Slope Brooklyn,47610,Abdul,Brooklyn,South Slope,40.66278,-73.97966,Entire home/apt,120,3,15,27-05-2019,0.39,1,345
28243109,Peaceful Oasis in the heart of SOHO,615025,Kimberlee,Manhattan,SoHo,40.72387,-74.00423,Entire home/apt,249,3,1,22-10-2018,0.12,1,363
33912045,chill zone,176119156,Monica,Brooklyn,Williamsburg,40.70628,-73.9379,Entire home/apt,190,1,13,23-06-2019,5.91,1,171
7857040,Cozy Brooklyn Bedroom Available,41405875,Nichole,Brooklyn,Bedford-Stuyvesant,40.69457,-73.93889,Private room,36,1,0,,,1,0
34214603,Sonder | 11th Ave | Vibrant 1BR + Gym,219517861,Sonder (NYC),Manhattan,Hell's Kitchen,40.76198,-73.99644,Entire home/apt,184,29,0,,,327,334
20570327,1 Bedroom Presidential - Wyndham Midtown 45,145801588,Aaron,Manhattan,Midtown,40.75287,-73.97352,Private room,449,3,0,,,4,357
15596539,Large Private Bedroom in a 3 Story Brown Stone,1427352,Tara,Brooklyn,Bedford-Stuyvesant,40.69098,-73.92622,Private room,40,2,2,23-10-2017,0.06,1,0
30590921,Feels Like Home Near JFK and LGA,16608415,Smidty,Brooklyn,East New York,40.66745,-73.89217,Private room,25,1,25,26-06-2019,3.61,3,211
32611927,Beautiful One Bedroom Near Prospect Park,17558599,Lisa,Brooklyn,Prospect Heights,40.67911,-73.9725,Entire home/apt,150,2,4,10-06-2019,0.98,1,5
5475870,Prime Location - Large Private Room,22709931,Richard,Manhattan,Hell's Kitchen,40.76909,-73.98639,Private room,100,5,0,,,1,0
26989977,Beautiful Clinton Hill 1-BR in luxury building,24822059,Jessica,Brooklyn,Clinton Hill,40.68214,-73.96536,Entire home/apt,119,6,2,29-08-2018,0.18,1,0
30708251,Prime Williamsburg water front modern one-bed,13977477,Courtney,Brooklyn,Williamsburg,40.71643,-73.96443,Entire home/apt,99,5,5,02-06-2019,0.81,1,0
707396,2BR PENTHOUSE w Private Roofdeck,3636235,Ari,Manhattan,East Village,40.72558,-73.97929,Entire home/apt,399,7,104,02-07-2019,1.28,1,42
15568740,"Spacious, comfortable, UES private room",37907767,Lauren,Manhattan,Upper East Side,40.7673,-73.96043,Private room,110,1,1,03-12-2016,0.03,1,0
13245033,"Private room  Queen close to Mall
5 mins to subway",50855262,Fone,Queens,Elmhurst,40.73727,-73.87853,Private room,45,5,2,09-10-2017,0.09,3,0
8471063,"Spacious, light-filled room in NYC",14817413,Jessica,Manhattan,Kips Bay,40.74088,-73.98285,Shared room,65,1,8,03-06-2016,0.17,1,0
1763209,"10mins to Manhattan, 59th St, 17mins Times Square.",9268156,DeLex,Queens,Astoria,40.76451,-73.92942,Private room,86,2,107,01-11-2018,1.58,1,0
21897775,~House of Rest~Private Entrance in Bushwick BK,427019,Oh,Brooklyn,Williamsburg,40.70591,-73.92916,Private room,66,2,48,18-06-2019,2.6,2,5
32518068,Super cute 1 bedroom apartment close to TimeSquare,7441368,Chris And Jamie,Manhattan,Hell's Kitchen,40.7548,-73.9948,Entire home/apt,175,1,27,01-07-2019,6.59,2,133
246916,Quality Cozy Studio Next to Subway,3647,Rafael,Queens,Elmhurst,40.7347,-73.88066,Entire home/apt,79,4,60,25-06-2019,0.64,2,297
29681004,Cozy Studio in West Village,15197115,Stephanie,Manhattan,West Village,40.73513,-74.0063,Entire home/apt,500,2,3,01-06-2019,1.55,1,5
9360968,Sunny 2nd Bedroom in Cheery Bushwick Apt,29988752,Charis,Brooklyn,Bushwick,40.7047,-73.92109,Private room,100,2,22,06-11-2017,0.5,1,0
13995008,Awesome Chinatown Apartment,12455431,Tommy,Manhattan,Little Italy,40.71855,-73.99718,Shared room,500,1,0,,,1,0
13926702,Peaceful 1 Bedroom/1 Bathroom on Upper West Side,3491890,George Steven,Manhattan,Upper West Side,40.78341,-73.97713,Entire home/apt,106,30,14,10-06-2019,0.41,6,242
20651136,"Private 1 bed 1 bath- Chelsea, Manhattan",44170535,Caitlin,Manhattan,Chelsea,40.7459,-73.99867,Private room,165,3,4,10-10-2017,0.18,2,0
2213680,A Room WIth A View,551055,Alicia,Manhattan,Harlem,40.82649,-73.95253,Private room,65,2,2,23-09-2016,0.05,2,114
233189,NYC Studio in Heart of Times Square,1220414,Michael,Manhattan,Hell's Kitchen,40.76166,-73.99675,Entire home/apt,179,30,83,31-05-2019,0.88,1,292
13077215,"Third Avenue, 1bd Serviced Apartment",22541573,Ken,Manhattan,Gramercy,40.7382,-73.98301,Entire home/apt,245,30,1,01-11-2018,0.12,87,236
27523953,Brooklyn modern Apartment steps to the L train ;-),207582987,Roger,Brooklyn,Bushwick,40.68397,-73.9074,Entire home/apt,138,2,62,01-07-2019,5.67,1,151
17858824,The Blue Room,611137,Shahar,Brooklyn,Clinton Hill,40.68352,-73.96771,Private room,60,3,9,22-04-2019,0.34,2,6
19407781,Bed-Stuy Brownstone huge sunny room 25mins to LES,127357582,Shannon,Brooklyn,Bedford-Stuyvesant,40.6834,-73.92035,Private room,69,2,63,29-06-2019,2.53,2,102
33038481,Airy Sunlit BedStuy BnB,40069144,J.L.,Brooklyn,Bedford-Stuyvesant,40.68831,-73.94066,Private room,46,14,0,,,1,37
25938492,Cozy Manhattan 2 bedroom,194958383,Shen,Manhattan,East Harlem,40.79019,-73.94839,Private room,190,3,19,28-06-2019,1.53,1,14
10069601,Cozy bedroom in beautiful apartment,13358864,Matthew,Brooklyn,Bedford-Stuyvesant,40.69453,-73.94725,Private room,60,3,0,,,2,0
22206970,Beautiful studio in the East Village,118407577,Vanessa,Manhattan,East Village,40.72588,-73.98243,Entire home/apt,90,4,4,06-05-2019,0.22,1,5
32809387,The cutest little bungalow in Rockaway!,45364547,Lauren,Queens,Arverne,40.59384,-73.79392,Entire home/apt,300,2,1,23-06-2019,1,1,2
32644865,Spacious bedroom for the modern traveler,229637274,Sonia,Queens,Elmhurst,40.74792,-73.88115,Private room,42,1,6,09-06-2019,3.05,2,0
19847790,Spacious 3 BDR APT Brooklyn Sleeps 12!,129646758,Sherry  W  X,Brooklyn,East Flatbush,40.64377,-73.95085,Entire home/apt,160,3,53,01-07-2019,2.24,2,294
205485,Ideal Brooklyn Brownstone Apartment,1010242,Zora & Chris,Brooklyn,Bedford-Stuyvesant,40.68186,-73.94113,Entire home/apt,145,3,123,11-06-2019,1.29,1,287
24656571,Shared Apartment 1 stop from Manhattan,55724558,Taylor,Queens,Long Island City,40.76003,-73.94111,Shared room,35,5,11,16-05-2019,0.78,5,90
22142575,Spacious sunny one bedroom apartment with balcony,1776666,Assaf,Brooklyn,Williamsburg,40.71106,-73.94884,Entire home/apt,160,5,15,17-05-2019,0.97,1,83
5526210,The TriBeCa Apartment — Spacious Living with View,8278521,Ross,Manhattan,Tribeca,40.71966,-74.00984,Entire home/apt,750,1,50,30-06-2019,1.07,1,345
24103912,⭐︎⭐︎PRIVATE Bathroom⭐︎⭐︎2min to subway+huge living,19303369,Hiroki,Queens,Woodside,40.74267,-73.90354,Private room,41,30,1,16-09-2018,0.1,37,1
32138645,Renovated townhouse near trendy Bushwick hotspots,16954523,Tessa,Brooklyn,Bushwick,40.68754,-73.91231,Private room,55,7,4,06-06-2019,0.92,1,95
30019511,Hard to Find!!! Entire private floor and 2 baths,17022165,Jess,Manhattan,Lower East Side,40.72042,-73.98414,Private room,159,2,29,04-07-2019,4.39,1,209
20305785,Private spacious studio in Richmond Hill,144833193,Lucyna,Queens,Kew Gardens,40.70491,-73.83614,Entire home/apt,100,2,0,,,1,0
19012156,Private Room in Sunny Williamsburg location,2261706,Dana,Brooklyn,Williamsburg,40.7084,-73.9551,Private room,75,2,3,24-07-2017,0.12,1,0
18197946,Beautiful apt with view of GW Bridge and river,10127519,Horatio,Manhattan,Washington Heights,40.84955,-73.94167,Private room,35,1,6,31-05-2018,0.22,1,0
1973889,Exposed Brick Wall Bedroom,3020145,Eva,Manhattan,SoHo,40.72493,-74.00193,Private room,106,2,191,23-06-2019,2.81,1,291
7385692,"Huge 1 bdr, convenient location!",38404959,Maria,Queens,Ditmars Steinway,40.77742,-73.90965,Private room,85,3,3,05-09-2018,0.06,2,163
34773903,Great room for 2 or 3 people close to the trains,210799153,Brandon,Brooklyn,Bedford-Stuyvesant,40.68727,-73.94736,Private room,56,1,5,23-06-2019,3.06,3,1
30010380,Prime 2 bedW/3 beds! Doorman Laundry! 5232,16098958,Jeremy & Laura,Manhattan,Hell's Kitchen,40.76735,-73.98524,Entire home/apt,275,30,0,,,96,325
33558773,Astoria Center Location,183211776,Rafael,Queens,Astoria,40.76523,-73.9118,Private room,49,1,8,04-06-2019,3.04,4,192
31119965,10 min subway to Time Square Sunny 1BR,228900167,Xi,Queens,Long Island City,40.7505,-73.94381,Entire home/apt,200,1,29,17-06-2019,4.86,1,148
30232758,Clean & Spacious Duplex Bushwick Gem (w. Backyard),6004082,LeAnne And Keith,Brooklyn,Bushwick,40.69344,-73.92245,Entire home/apt,175,5,20,02-07-2019,2.84,1,12
21825081,Beautiful apartment in Chinatown / Lower East Side,157967024,Jade,Manhattan,Chinatown,40.71508,-73.99275,Entire home/apt,125,4,5,29-04-2019,0.26,1,0
35154913,Two Bathroom Suite steps from Central Park,231281049,The Manhattan Club,Manhattan,Midtown,40.7642,-73.98035,Private room,399,1,6,07-07-2019,6,4,346
29849331,Spacious and Bright Williamsburg Loft,5537011,Ian,Brooklyn,Williamsburg,40.71474,-73.94441,Entire home/apt,175,2,6,29-06-2019,2.37,1,176
26518337,Cozy 1 Bedroom Apartment In Great LES Location,49909186,Andrea,Manhattan,Lower East Side,40.72003,-73.98928,Entire home/apt,180,4,23,01-07-2019,1.99,2,233
24845976,"""Home sweet Home :) """,187822021,Shany,Queens,Astoria,40.7645,-73.9238,Entire home/apt,120,30,5,09-03-2019,0.37,1,5
33375266,"Cozy private room, walking distance from LGA, RM-3",187822288,Zahir,Queens,East Elmhurst,40.77069,-73.87286,Private room,55,1,27,24-06-2019,8.44,5,171
20844580,"Pretty 1 bedroom apt, Williamsburg/ Females only",35474485,Michelle,Brooklyn,Williamsburg,40.7069,-73.95372,Private room,55,5,61,03-07-2019,2.84,1,53
23702317,The Greenland In Harlem NYC,177562935,Virginia,Manhattan,Harlem,40.81304,-73.9456,Private room,105,1,35,30-06-2019,3.04,2,60
18806061,One Bedroom with Workspace in a great location,2902737,Sonya,Brooklyn,Williamsburg,40.71015,-73.94747,Entire home/apt,91,31,0,,,1,68
6974801,"1BR with Roof, Balcony, best 'hood!",21175506,Peter,Brooklyn,Greenpoint,40.73006,-73.95694,Entire home/apt,165,1,1,03-07-2015,0.02,1,0
24919725,Shared Open Studio - Floor Space,159154462,Ken,Manhattan,Midtown,40.75722,-73.98162,Shared room,85,1,5,18-10-2018,0.36,2,83
20653520,"Experiencing tranquility in Private Home, Room #4",147210078,Bruce & Cyrina,Brooklyn,Flatbush,40.64923,-73.95273,Private room,50,2,26,29-06-2019,1.16,4,0
19114277,LUXURY!30TH FLR SWEEPING RIVER VIEWS -SUTTON PLACE,2856748,Ruchi,Manhattan,Midtown,40.75775,-73.96132,Entire home/apt,350,30,0,,,49,364
31100145,Super Big Deluxe Private Room near LGA (Room #03),155691570,Mili,Queens,East Elmhurst,40.76533,-73.87159,Private room,45,1,74,23-06-2019,11.38,5,89
14489610,Cosy Designer Apt - vacation or business,4149263,Red,Brooklyn,Greenpoint,40.73433,-73.95401,Entire home/apt,155,4,31,04-01-2019,0.91,1,24
3462975,Boutique Loft Condo In West Village,17159358,Richard,Manhattan,West Village,40.73476,-74.001,Entire home/apt,289,1,7,24-09-2015,0.12,1,0
7801034,"Great, sunny 1 bedroom apartment in prime location",41060870,Dan And Lily,Manhattan,Lower East Side,40.72077,-73.98551,Entire home/apt,160,4,0,,,1,0
16300514,Cozy 1 Bedroom Escape,68714722,Jessica,Manhattan,Upper East Side,40.77704,-73.94442,Entire home/apt,166,2,4,28-12-2018,0.49,1,0
13567393,Private room near Lincoln Center,50165193,Stephanie,Manhattan,Upper West Side,40.77567,-73.9786,Private room,95,21,2,20-08-2016,0.05,1,281
21781515,Garden Apartment in the Heart of Greenpoint,35020019,Michael,Brooklyn,Greenpoint,40.72513,-73.94829,Private room,110,2,21,24-06-2019,1.37,1,336
26160236,Beautiful Exposed Brick Williamsburg 2 bedroom,8871034,Sarah,Brooklyn,Williamsburg,40.71002,-73.96333,Entire home/apt,175,5,21,14-04-2019,1.72,1,0
519310,YOU ROOM IN NYC,1366310,Janina,Queens,Woodside,40.74377,-73.91225,Private room,75,2,251,07-07-2019,2.92,2,317
5941888,Full Floor Loft Style Apt/Noho/Bond,1679702,Kristy,Manhattan,NoHo,40.72634,-73.9932,Entire home/apt,330,2,4,14-10-2015,0.08,1,0
19532789,NEWLY Renovated Private 2 Bed Apt on 1 st Floor..,15192,Oscar,Brooklyn,Bedford-Stuyvesant,40.68268,-73.94548,Entire home/apt,95,4,33,22-06-2019,1.4,1,199
29635732,Newly Renovated Spacious 2 Bedroom Apartment!,63227531,Marwa,Staten Island,Randall Manor,40.62743,-74.12261,Entire home/apt,140,2,12,05-07-2019,1.57,2,340
24497815,Prime Upper east~2BR~ newly furnished,162280872,Izi,Manhattan,Upper East Side,40.77458,-73.94769,Entire home/apt,185,30,0,,,13,161
20075554,CROWN HEIGHTS GUEST HOUSE 2L2R,74541079,Abraham,Brooklyn,Crown Heights,40.66888,-73.93638,Entire home/apt,199,3,5,09-06-2019,0.42,9,72
12794791,PRIVATE ROON IN NEW YORK MANHATTAN,11725608,Juan,Manhattan,Washington Heights,40.84021,-73.94191,Private room,51,3,68,01-07-2019,1.78,2,313
749108,Cozy 4 BR Brooklyn townhouse in Clinton Hill,3936154,Molly,Brooklyn,Clinton Hill,40.68391,-73.96201,Entire home/apt,575,3,12,01-07-2019,0.15,1,0
20636966,Beautiful Lower East Side Loft,1521723,Nick,Manhattan,Lower East Side,40.7147,-73.98994,Entire home/apt,400,3,5,04-07-2019,0.24,1,26
5578843,Private cozy Bedroom in Brooklyn ,26098783,Sam,Brooklyn,Sunset Park,40.65137,-74.00666,Private room,2000,40,28,06-12-2015,0.54,2,0
27284611,Beautiful Bedroom in Brand New Apartment! 3R-4,205530337,Nina,Queens,Ridgewood,40.70378,-73.90582,Private room,45,30,1,30-11-2018,0.14,8,163
24732229,"HUGE 1,000 Sq Foot Apt in MANHATTAN by 1 train!!",18418581,Pooja,Manhattan,Washington Heights,40.85522,-73.93271,Entire home/apt,235,1,24,04-07-2019,1.68,3,352
22361286,"Large one bedroom apartment in Inwood, Manhattan!",2488360,Laura,Manhattan,Inwood,40.86232,-73.93004,Entire home/apt,90,4,18,25-11-2018,0.98,1,0
39282,Indie-Chic Share In Williamsburg,168525,Gus,Brooklyn,Williamsburg,40.71088,-73.95055,Private room,69,4,202,28-05-2019,1.86,2,53
31896339,My cozy room perfect for Manhattan visitors,239088720,Stephanie,Bronx,Throgs Neck,40.82688,-73.81899,Private room,40,3,11,25-05-2019,2.06,1,0
9064714,1870's 3-story house private bedroom,26379512,Sheila,Queens,Long Island City,40.74495,-73.9557,Private room,90,3,34,06-07-2019,1.02,1,3
33717001,Halsey Street  Commode,254159261,Sam,Brooklyn,Bedford-Stuyvesant,40.68481,-73.9296,Entire home/apt,100,2,15,07-07-2019,6.52,1,37
32987477,P,91018434,Jack,Brooklyn,Sheepshead Bay,40.5987,-73.9593,Shared room,25,1,0,,,1,0
4752020,Historic Jumel Terrace Manhattan ,24454906,Kristopher,Manhattan,Washington Heights,40.83301,-73.9394,Entire home/apt,225,1,0,,,1,0
8847542,private bathroom and balcony,6630815,Emmanuelle,Brooklyn,Bushwick,40.68769,-73.91377,Private room,55,2,197,24-06-2019,4.46,2,21
5967998,2 Bedroom Appartment with Rooftop-Central Park,29278028,Alexis,Manhattan,Upper East Side,40.77635,-73.95616,Entire home/apt,450,5,37,05-07-2019,0.86,4,108
30347868,Private Room in the Upper East Side,6180828,Alina,Manhattan,Upper East Side,40.77409,-73.9519,Private room,95,5,10,16-04-2019,1.63,1,5
4644828,Hip&Central! Charming Williamsburg!,805843,Johnny,Brooklyn,Williamsburg,40.71745,-73.95961,Entire home/apt,175,2,5,06-01-2017,0.12,1,0
35026452,Spacious Midtown East Studio,78290016,Nadia,Manhattan,Midtown,40.7601,-73.97042,Entire home/apt,179,2,3,01-07-2019,3,1,128
6480685,"Cozy,  single bed room.15min to NYC",24597265,Freda,Queens,Ditmars Steinway,40.77209,-73.91082,Private room,45,6,25,03-01-2019,0.53,8,307
22754110,Private Apartment in Chelsea,47844929,Ethan,Manhattan,Chelsea,40.73951,-73.99979,Entire home/apt,115,1,4,25-02-2018,0.24,1,0
20827640,SUPER LUXURY FOR 2 IN FINANCIAL DISTRICT,76104209,Rated,Manhattan,Financial District,40.70849,-74.01486,Entire home/apt,181,30,0,,,33,329
1881586,"Spacious, Sunny, 1br in Midtown East with doorman",9795610,Joel,Manhattan,Midtown,40.75669,-73.9666,Entire home/apt,225,3,1,01-01-2018,0.05,1,0
10564483,Big room in East Williamsburg Loft,17012496,Lisa,Brooklyn,Williamsburg,40.71987,-73.93705,Private room,45,4,1,14-08-2016,0.03,1,0
23905542,Lush brownstone apartment in Park Slope,1630247,Ben,Brooklyn,Park Slope,40.6785,-73.98209,Entire home/apt,95,2,9,09-09-2018,0.58,1,0
8819442,*PRIME* Linen & Lavender in the LES (Clinton St.),24628477,Jessy & Grant,Manhattan,Lower East Side,40.71963,-73.98499,Entire home/apt,261,4,196,05-06-2019,4.3,1,125
9759957,One Bedroom in Washington Heights,9039711,Lorraine,Manhattan,Washington Heights,40.83358,-73.94113,Private room,45,1,2,10-06-2016,0.05,1,0
21780343,Elegant one bedroom in Prospect Heights,38358245,Sarah,Brooklyn,Prospect Heights,40.67665,-73.96985,Entire home/apt,96,7,1,11-01-2018,0.06,1,0
7570475,Cosy Master bedroom in Midtown West,16173306,Ali,Manhattan,Hell's Kitchen,40.76548,-73.99155,Private room,90,1,0,,,1,0
23852718,"Sunlit Williamsburg Apartment, Prime Location",6527776,Alex,Brooklyn,Williamsburg,40.71549,-73.95579,Entire home/apt,200,2,13,05-05-2019,1.01,1,3
35808986,Private room overlooking backyard in Bushwick,24342773,Chris,Brooklyn,Bushwick,40.70534,-73.92357,Private room,65,1,1,23-06-2019,1,1,188
13714531,Huge 2 bed/2 bath in the heart of Clinton Hill!,19094327,Amy,Brooklyn,Clinton Hill,40.68141,-73.96268,Entire home/apt,225,1,3,25-08-2016,0.08,1,0
35992447,"Amazing Bedroom , two stops from Times Square! LIC",218986739,Mary,Queens,Long Island City,40.74586,-73.94553,Private room,79,2,0,,,2,279
13667739,"Charming 2 Bedroom Apartment, Incredible Location",8457214,Sarah,Manhattan,Nolita,40.7224,-73.99604,Entire home/apt,110,1,2,01-07-2016,0.05,2,0
29546132,LOFT Apartment in Bed-Stuy,7450345,Amy,Brooklyn,Bedford-Stuyvesant,40.69032,-73.9544,Entire home/apt,107,3,1,26-10-2018,0.12,1,0
27612925,Shared room with bunk beds,208367810,Dan,Brooklyn,Borough Park,40.64047,-73.99687,Shared room,25,3,8,02-01-2019,0.77,4,88
19633139,Private and cozy bedroom in the middle of NYC,59432400,Anna,Manhattan,Harlem,40.81974,-73.94457,Private room,120,4,31,13-12-2018,1.31,2,188
21175139,"Manhattan, double size sofa bed no deposit",7055854,Diane,Manhattan,Harlem,40.80323,-73.94253,Private room,1500,5,3,23-10-2017,0.14,5,219
31235791,"Williamsburg 1 Bedroom, Spacious and Classy",228224011,Weston & Gabby,Brooklyn,Williamsburg,40.71359,-73.95574,Entire home/apt,251,1,17,26-06-2019,2.91,1,340
24356861,COZY & BEAUTIFUL 1bdrm in Upper NYC,6517654,Erin,Manhattan,Washington Heights,40.8385,-73.94288,Entire home/apt,125,3,6,29-05-2019,0.42,1,0
4744276,Huge Room in First Floor Brownstone,24487418,Daniel,Brooklyn,Crown Heights,40.67318,-73.94842,Private room,75,2,19,26-08-2016,0.39,1,0
23354284,It's Always Sunny in Williamsburg (2)!,3074904,Lauren & Chelsea,Brooklyn,Williamsburg,40.71474,-73.95476,Private room,88,1,58,23-06-2019,3.55,4,50
9976820,Spacious UES room for your travels!,6608183,Elena,Manhattan,Upper East Side,40.76276,-73.96009,Private room,90,1,4,28-05-2016,0.09,1,0
5259407,2BR Prime West village~Sleeps 5,2119276,Host,Manhattan,West Village,40.73226,-74.00644,Entire home/apt,250,30,3,23-12-2015,0.06,39,365
33191754,renovated sunnyside with NY city views,40949032,Ana,Queens,Sunnyside,40.74149,-73.92327,Entire home/apt,131,30,0,,,1,182
26809805,Gramercy spacious apt!,19955930,Olivia,Manhattan,Kips Bay,40.74068,-73.98227,Entire home/apt,150,1,5,05-06-2019,0.46,1,23
33376169,BedStuy Private Room (D6),6206040,Linda,Brooklyn,Bedford-Stuyvesant,40.6905,-73.93038,Private room,49,2,6,28-06-2019,2.17,8,226
12430153,Brownstone charm-1st Fl with yard,26010563,Scott,Manhattan,Upper West Side,40.78054,-73.97779,Entire home/apt,85,2,7,26-06-2016,0.18,1,0
33405850,Private 1st Floor with all amenities. Not shared,220125576,Yogi,Queens,Ozone Park,40.68042,-73.85515,Entire home/apt,70,3,1,01-04-2019,0.3,3,53
7177958,Convienent 1-bedroom near Columbia,780952,Maria,Manhattan,Morningside Heights,40.80441,-73.96409,Entire home/apt,120,2,7,10-10-2016,0.15,1,0
13392646,Prime Beautiful Brooklyn Brownstone,76173252,Victoria,Brooklyn,Carroll Gardens,40.68132,-73.99757,Entire home/apt,150,2,14,25-11-2017,0.38,1,0
17380887,Prime Williamsburg Location! 10 min from Manhattan,32405588,Marco,Brooklyn,Williamsburg,40.71059,-73.96002,Private room,99,3,46,24-06-2019,1.62,2,141
32267833,Bright room in a spacious apartment,235146087,Ismael,Bronx,Parkchester,40.83099,-73.86951,Private room,35,2,10,03-06-2019,2.1,1,6
35169758,Mott Haven Dorm GG,30509656,Orit,Bronx,Port Morris,40.80828,-73.9319,Shared room,28,1,2,16-06-2019,2,8,88
12687169,Sunny bedroom in gorgeous ParkSlope,49024977,Shelby,Brooklyn,Park Slope,40.67687,-73.97848,Private room,80,1,2,05-06-2016,0.05,1,0
16269161,Cozy Zen Room Beautiful Brownstone,104626152,Nikki,Brooklyn,Bedford-Stuyvesant,40.68817,-73.95479,Private room,200,2,1,02-01-2017,0.03,4,189
17430505,Cozy Bedroom and Private Bath in Spacious Duplex,42835213,Zandelle,Brooklyn,East Flatbush,40.64841,-73.95178,Private room,75,4,27,08-06-2019,0.95,2,54
19069649,Big Bedroom in the heart of Manhattan 6r,133130315,Artem,Manhattan,Hell's Kitchen,40.76398,-73.986,Private room,99,3,12,28-04-2019,0.57,6,179
17900193,"Spacious, newly renovated LES 1-bedroom apt!",122650568,Anabella,Manhattan,Lower East Side,40.72147,-73.98774,Entire home/apt,127,2,3,21-04-2017,0.11,1,0
18776660,East Williamsburg/Bushwick Loft,130667097,Paul,Brooklyn,Williamsburg,40.70492,-73.93341,Private room,55,1,25,30-12-2018,0.96,2,364
21865637,Maple Place,159494837,Hongye,Queens,Far Rockaway,40.59722,-73.75937,Private room,68,1,66,02-07-2019,3.54,1,51
